file,corruption,mode,count,valid_caption_rate,invalid_output_rate,caption_class_hit,caption_topk_class_hit,avg_caption_length,distinct_caption_count,repetition_rate,real_minus_vision,real_minus_shuffled,real_minus_random,route,variant
Route1_QwenLoRA_r8_full_clean_target/eval/clean_random_eeg.jsonl,clean,random_eeg,1997,0.7015523284927391,0.2984476715072609,0.09313970956434652,0.09464196294441662,4.894341512268403,57,0.24674413246020657,-0.01602403605408112,0.0065097646469704645,0.022533800701051585,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/clean_eeg_only.jsonl,clean,eeg_only,1997,0.41211817726589883,0.5878818227341012,0.057085628442663995,0.19228843264897347,5.600400600901352,193,0.23574804014213127,-0.01602403605408112,0.0065097646469704645,0.022533800701051585,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/lowres16_vision_only.jsonl,lowres16,vision_only,1997,0.8918377566349525,0.10816224336504754,0.04656985478217326,0.11417125688532799,3.468703054581873,35,0.0804492452965162,-0.0020030045067601365,0.027040560841261895,0.003505257886830246,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/lowres16_real_eeg.jsonl,lowres16,real_eeg,1997,0.6835252879318978,0.3164747120681022,0.04456685027541312,0.0871306960440661,3.130696044066099,42,0.06158761952452488,-0.0020030045067601365,0.027040560841261895,0.003505257886830246,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/lowres16_shuffled_eeg.jsonl,lowres16,shuffled_eeg,1997,0.6725087631447171,0.3274912368552829,0.017526289434151226,0.08612919379068602,3.0806209313970956,39,0.05528451407269634,-0.0020030045067601365,0.027040560841261895,0.003505257886830246,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/lowres16_random_eeg.jsonl,lowres16,random_eeg,1997,0.6885327991987982,0.3114672008012018,0.041061592388582875,0.11066599899849774,3.4411617426139207,38,0.11083331346225687,-0.0020030045067601365,0.027040560841261895,0.003505257886830246,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/lowres16_eeg_only.jsonl,lowres16,eeg_only,1997,0.5242864296444667,0.4757135703555333,0.13520280420630945,0.5192789183775663,7.3525287931897845,643,0.3274937256033901,-0.0020030045067601365,0.027040560841261895,0.003505257886830246,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/mixed_vision_only.jsonl,mixed,vision_only,1997,0.3675513269904857,0.6324486730095142,0.01602403605408112,0.19078617926890334,7.087631447170756,36,0.5136737573893307,0.03655483224837256,0.04656985478217326,0.04757135703555333,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/mixed_real_eeg.jsonl,mixed,real_eeg,1997,0.3400100150225338,0.6599899849774662,0.05257886830245368,0.11266900350525788,7.162243365047571,80,0.5023377293156962,0.03655483224837256,0.04656985478217326,0.04757135703555333,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/mixed_shuffled_eeg.jsonl,mixed,shuffled_eeg,1997,0.34651977966950426,0.6534802203304957,0.006009013520280421,0.11016524787180772,7.086129193790686,80,0.501584375119678,0.03655483224837256,0.04656985478217326,0.04757135703555333,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/mixed_random_eeg.jsonl,mixed,random_eeg,1997,0.3184777165748623,0.6815222834251378,0.005007511266900351,0.19028542814221333,6.867801702553831,54,0.6215463346534954,0.03655483224837256,0.04656985478217326,0.04757135703555333,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/mixed_eeg_only.jsonl,mixed,eeg_only,1997,0.3329994992488733,0.6670005007511267,0.07511266900350526,0.2819228843264897,8.603905858788183,501,0.3264420745892954,0.03655483224837256,0.04656985478217326,0.04757135703555333,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/occlusion50_vision_only.jsonl,occlusion50,vision_only,1997,0.6614922383575363,0.33850776164246366,0.07611417125688533,0.08512769153730596,5.023535302954432,28,0.36899515940577526,-0.003004506760140205,0.012018027040560847,0.0,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
